text,sentiment
hızlı kargo güzel paketleme teşekkürler ürünü kullanıp tecrübelerimi aktarmak istedim öncelikle çok yorumu okuyup değerlendirip ürünü sipariş ettim ürün üzerinde başlıkla geliyor düz olmayan bölgelerde üzerinden kez geçince tüyleri tras bıcagı alıyor çekme tras bıçağı kesik yapmıyor biraz uzun tüyler ucundaki aparatı çıkartıp denerseniz iyi sonuçlar verdiğini görebilirsiniz hassas bölgelerde kullanmak aldım ürünü gayet iyi sonuçlar veriyor almak isteyenlere öneririm,9.451
ürünü kullanmadan yorum yapmak istemedim denedim tek seferde kılları almıyor biraz gerdirerek alım yapmanız üzerinden bu defa geçmeniz gerekiyor tras makineleri tek seferde almıyor sıfıra yakın alıyor kesinlikle çekme kesme can acıtma yok şuan iş görüyor inşallah uzun ömürlü olur tek temennim philips markasına güvenerek aldım hayal kırıklığına uğramam umarım,1.8760000000000001
tip aletler uzun ömürlü olabilmesi lityum şarjlı biraz pahalı ucuz pilli olacak performans olarak çok çok iyi başlık olduğu halde sıfıra yakın korkmadan rahat sorunsuz kesimi ihtiyacı olan kaçırmasın,4.954000000000001
ürün gayet güzel uzun kılları tek seferde alıp götürmüyor fiyat performans ürünü eğer maddi imkanınız varsa berberinizde en kıllarını aldığı ufak makinalardan almak mantıklı,4.255
cihazı oğluma aldım kullanımı rahat vücuda zarar vermiyor ucunda tıkanmalar oluyor temizlemek gerekiyor küçük fırçası konuda yardımcınız olacaktır aynı ürünü 4 katına satan yerler dikkat etmek lazım su altında kullanılabiliyor tavsiye ederim,7.4590000000000005
ürünü kullanmadan yorum yapmak istemedim denedim tek seferde kılları almıyor biraz gerdirerek alım yapmanız üzerinden bu defa geçmeniz gerekiyor tras makineleri tek seferde almıyor sıfıra yakın alıyor kesinlikle çekme kesme can acıtma yok şuan iş görüyor inşallah uzun ömürlü olur tek temennim philips markasına güvenerek aldım hayal kırıklığına uğramam umarım,1.8760000000000001
philips olmasına fazla beklemeyin orta düzey ürün,0.908
yumuşak tüyler çok iyi kalın tüyler biraz uğraştırıcı iş görür jiletten kurtarır,2.711
gayet güzel lakin tek bacak olmasaymış iyi olurmuş,4.715
ürün güzel memnun kaldık,2.8520000000000003
üstün kesiş performansı yok idarelik alınır,
ürünü uzun süredir kullanıyorum tıraş konusunda başarılı bölgeyi neredeyse sıfır alıyor güne kesik can yakması durum yaşamadım yerlerde değişik açılarla uygulanması gerekebilir kullanılamadığı bölge yok sanırım kuru kullanım uygun malzeme kalitesi çok üst düzey görünmüyor özellikle çıkartılabilir başlık kırılgan duruyor sıkıntı yaşayacağımı düşünüyorum araştırdığım kadarıyla ihtiyaç halinde yedek parça temini zor gözüküyor yıldızı tamamen yedek parça temininden kırdım tekrar kullanılabilir üründe hizmetin sorunlu sunulması kabul edilemez kullanım açısından fiyatının hakkını fazlasıyla veren ürün,3.7120000000000006
tıraştan elde etmek istediğiniz seviye rahatlık sağlaması ürün görevini getirdiği çok konforlu şekilde yapıyor tıraştan elde etmek istediğiniz seviye pürüzsüz görünümse uğraşılırsa uğraşılsın ürün pürüzsüz görünüm sağlamıyor eğer beklentileriniz ilk dediğim şeyse kesinlikle tavsiye ediyorum makineyi kullanırken uğraşmak gerekiyor yıldızı yüzden kırdım,0.8590000000000002
ürün sağlam şekilde elime ulaştı açıkçası kaliteli bekliyordum makine pil çalıştığı biraz güçsüz geldi bacak kıllarım biraz uzundu almakta çok zorlandım sürekli git gel yapmak gerekiyor sıfır alması dediğim durum uzun kıllı bölgeler geçerli dışında iyi fiyat performans ortalama ürün,4.023000000000001
pille calistigi için biraz zor alıyor kılları üzerinden 5-6 kere geçmek gerekiyor fiyatına göre baya iyi performans 2 tane kolumu 1 saate yakın vakitte aldım,1.499
ürün kaliteli aynı işlevini getirirken diyemeyeceğim kılın alınması aynı yeri defalarca makinayı üzerinden geçmem gerekiyor,1.868
kesme konusunda başarılı koltuk altlarında sorun olmadı hassas bölgeler bilhassa derinin ince olduğu kısımlar biraz kaptı kanattı sanırım eski tip jilet devam edeceğim,-2.194
sevgilime hediye aldım ürün güzel 2. haftada tuhaf sesle çalışmaya başladı faturasını kaybettiğimiz servise götüremedik,1.5940000000000003
valla kullanmak herkesin harcı permatik banyo kullanmaktan fazla zaman alıyor üstüne permatiği kullanıyorsunuz becerememişimdir,-1.5839999999999999
i̇dare eder koruma kapağı yapmaya kalkarsanız bicaklari kapmıyor uzun sürüyor koruma kapağını cikartip yaptiginizda iyi gizli zaman zaman kapıyor dikkat,5.42
koltuk etek traşı fena vücut kullanışsız beklentilerimi karşılamadı dediğim koltuk etek traşı alıp kullanabilirsiniz i̇şinizi görür ağrı çekme sorun yaşamazsınız konuda iyi,0.049000000000000155
değerlendirmemi yineliyorum kullandıkça yazık performansının çok düşük olduğunu söyleyebilirim pil çalıştığı çok güçsüz kalıyor normal tüyleri almakta sıkıntı yok uzun kılları almak vasat kalan ürün bacak kıllarımı almakta bayağı zorlandım bayağı zamanımı aldı,-1.8249999999999997
tam fiyat performans ürünü kuru haldeyken iyi kesim yapıyor islak tıraş sırasında pek verimli tertemiz görüntü elde etmek sadece yüzeysel tıraş istiyorsanız satın alabilirsiniz,3.431
tam ürünü genel temizlik faydalı olabilir uzun kılları kesme konusunda zorluk yaşıyor periyodik olarak gerçekleştirilen temizliklerde iş görebilir fiyatını göz önünde bulundurunca makul karşıladım,1.439
philips'in şartlı başka modelini kullanmıştım güvenerek aldım memnun kalmadım yavaş çalışıyor aynı yeri defalarca alman gerekiyor,-0.7050000000000001
kullanımı epey zor pek beğenmedim satıcı iyiydi,-0.94
lazere gittiğim almıştım pek memnun kalmadım çok zor alıyor,-0.94
şeffaf pakette kargolanmış apartman görevlisi teslim almış aldığımı maşallah gördü,0.008
beyler bacak alacaksanız alın sakın kasık koltuk almayı kaptırma oluyor kanatıyor bacak kol iyi alıyor,2.7190000000000003
ürünün en sevdiğim yanı kullanımının oldukça güvenli olması özelliğin getirdiği dezavantajıyla kesim süreci uzun zahmetli oluyor üstünden geçilen bölgeyi sefer tekrar etmek yorucu olabiliyor genel anlamda ürünü pek pratik bulmadığımı söyleyebilirim,0.684
fiyatı çok yüksek özel bölge jilet rahat kullanışlı sadece gövde bacak tercih edilebilir,3.515
vasatın üstü satıcı gayet iyiydi paketleme normal ürün pek iyi kıllarınızı düzgün almıyor,3.551
bıçak performansı kötü verdiğiniz paraya değmez,-1.804
işe yaradığını anlayamadığım ürün markadan saçma ürün beklemezdim oldukça çok zamanınız varsa işinizi görebilir koruması iş görüyor genital bölgenizde ürün insanı hayattan soğutuyor,2.3210000000000006
yorumlara bakarak aldım kesinlikle tavsiye etmiyorum yıkanabilir hassas bölgede deriye zarar vermiyor asıl işi olan kılları kesmiyor i̇lla kıl kökünün yönüne doğru cemel'isiniz ara testere kullanmama işini düzgün yapmadı saatlerce uğraşmak gerek 30 saniyede temizlenen yeri aletle dakikalarca ugrasmama temizlemedi bastırdım deri tahriş oldu,-2.0469999999999997
maalesef yeteri iyi başlıkla beraber etkisiz kalıyor başlığı çıkarınca iş görüyor seferde cildi tahriş ediyor i̇ade seçeneğimiz olsa kesinlikle iade ederdim,0.5220000000000001
ürün kalın sert tüylerde etkili performansı yok pilli olması eksi piyasaya bakıp iyi makineler bulunabilir,3.866
beğenmedim verdiğim paraya acıdım açıkçası philips ten beklemezdim böle ürün,0.8600000000000001
jiletin kerede aldi'sini 4 seferde alıyor çok fazla uras gerektiriyor hayli yok,-0.060000000000000005
urun cilde kesme acıtma hasar birikmiyor evet çok kuvvetli bu makina olmadigi için kesemediği tüyleri yoluyornoyle bu dezavantaj,1.045
kılları almak vücutta çok gezdirmek gerekiyor memnun kalmadım i̇ade ettim kabul etmediler geri yolladılar,1.5030000000000001
kalitesine bakin derim,
kesinlikle iyi ürün çok uğraştırıyor kısaca tavsiye etmiyorum,3.073
çokta iş gören alet,0.036
denildiği iade kötü,-1.812
çok başarılı,0.008
arkadaşlar temin ederim işe yaramıyor güzel cihaz bilen varsa önerebil,2.843
pek performans alamadım açık konuşmak gerekirse özel yerler blue mak 3 herzaman önde,-0.095
başligi çıkartmadan çok iyi almiyo maalesef kargo hızlı geldi idare ederim eder,4.097
tam iyi almıyor,2.675
almıyor tüyleri,
bende işe yaramadı tüm derin varisi yolunmuş papağan çevirdi,0.024
zor kesiyor,-0.948
puanım ürün kalitesine yada philips değildir puanlama tamamen Hepsiburada içindir ürünü teslim aldığım kutusunu açmadan iade ettim iade kabul edilmedi sebebi kutunun açılmasıymış ürün geri geldiğinde gerçekten kutunun bandrolü yırtılmış şekilde geldi kargo aşamasında yada Hepsiburada yetkilileri tarafından ürüne müdahale edilmiş görünüyor satıcısı Hepsiburada olan ürün haksız şekilde zoraki olarak satılmış oldu i̇şin kötü yanı kendimi ispat edebileceğim hiçbir nokta yok Hepsiburada telefon kaçdefa görüştüm hiçbir şekilde yardımcı olmadılar yıllardır buradan alışveriş yapıyorum ilk defa durum karşılaştım,1.8000000000000003
i̇slam kuru denedim hayli yok jiletin 10 kati efor sarf etmek gerekiyor iyi makine iyi is gurur,3.9690000000000003
jilete alışmış biriyseniz kesmiyor mı mı tüy yönünün tersine alınca kesiyor alerji yapıyor tercih biraz para eklenerek iyisini alın,0.08
çok kötü kılları almıyor çok zorlanıyorum kullanırken boşuna harcamışım parayı,-1.804
tüyleri kesebilir kıl kesmek marifetini göremedim maalesef dışındaki tarağını çıkartınca makineyi çok aşırı yavaş ilerletince biraz kesebiliyor,-3.133
ürün kılları toplama konusunda iyi uzun kıllar ağız tarafında hemen birikiyor kişisel temizlik kullanılan ürün olmasa hemen iade ederdim,6.759
hiçbir işe yaramaz tahriş yapıyor zar zor kılları alıyor reklamdaki değil,-0.9239999999999999
umduğum performansı alamadım paranızı çöpe atmak isterseniz alın,-1.0670000000000002
yorumlara göre almıştım hata yapmayın islakken performans sıfır markaya yakışmamış,-2.95
tek kelimeyle para etmez yazık verdiğim paraya,0.04
zaman aldığım severek tükettiğimiz kahve özenle hazırlanmış gönderilmiş paketi açtığımda seferinde olduğu mis taze öğütülmüş kahve kokusu saracak odayı,-0.098
i̇ndirim olduğu zaman evde olsa mutlaka alıyorum taze çekilmiş mis geliyor tadı çok güzel yüzden tavsiye ederim,1.4240000000000002
kahveyi beğendim i̇ri çekim hafif kahve taze çekilmesi çok hoş araştırdım türk menşeli görünüyor devam ederim almaya kahvelerini deneyeceğim,-0.621
ürün bugün elime ulaştı çabuk ulaştı kargo surecinden problem yaşamadım paketleme şekli çok iyisi başka firmalar sıvı ürünlerde bantlama yapmıyorlar kuru kahve çabuk patlayacak ambalajı olmadığı halde kutulanmis şekilde elime ulaştı kahveyi hemen denedim içimi yumuşak ağızda ekşimsi tat bırakmıyor tam keyif kahvesi kahve sevmeyen insan kahveyi rahatlıkla içebilir çok çok bilinen markalardan çok iyi kahve filtre kahve bağımlısı olarak benden tam not aldı yumuşak bakımından kesinlikle tavsiye edilmedi kahve,1.245
taze çekilip gönderilmiş içimi yumuşak açıkçası paketin ambalajı alttan patlak geldi paketteki havalandırma sistemini anlayamadım vardır esprisi bilmiyorum tazeliğini korumaz muhtemelen,0.032
sürekli aldığım kahve taze taze paketleniyor paketi açtığınızda mis taze kahve kokusunu alıyorsunuz i̇çimi güzel,2.048
saglikcibiranne tavsiye aldım aynı gün çekilip paketlenmiş tazecik özen teşekkür ederim öncelikle tadına bakınca tekrar güncellemecegım yorumumu,1.048
beğendim hızlı kargo ürün aroma güzel,3.8600000000000003
çok beğendim tekrar aldım,0.016
beğenmedim çok kötü kokusu ilk kullanımdan direk çöpe attım,-1.772
kahvenin tadı çok kötüydü aldığımla alakası yok,0.008
kahve tam yok,0.024
öğütülmemiş çekirdek kahve gönderildi,0.024
zayıf kahve i̇ndirimdeyken almıştık ofise beğenen çıkmadı,-1.481
tadı çok kötü i̇çilecek tam hayal kırıklığı,-1.796
kötü,-1.82
satıcı Hepsiburada olunca indirimde güzel yorumlara bakarak aldım galiba sert kahve seviyorum ürünü içerken herhangi tat almadım kahve içiyormuşum gelmedi,2.064
damarlarımdan genelde kan kahve aktığını düşünürüm 20 yıllık kahve tutkunu olarak yazmak istiyorum kadar değildir be kardeşim dersiniz çok net almayın tat koku doku nota vs yok,0.08399999999999999
çok kötü kahve maalesef,-2.218
önceden severek kullandığım kahve tavsiye ettiğim filtre kahve tiryakisi oldu,-0.482
kahve meselesi,0.016
kahvaltı günün geri kalanı lezzetli ekşiliği içimi yumuşak kahve içmek istiyorsanız kesinlikle tercih edilecek kahve üretim tarihi yeni taze taze geliyor,1.5169999999999997
tadı hafif taze lezzetli 1 günde teslim edildi,-0.1110000000000001
tadına bakma fırsatım olmadı satıcı ilgili yazmasam olmazdı çekirdek kahve almam gerekiyorken öğütülmüş almışım iade talebi oluşturdum not yazmıştım iadeyi oluştururken yanlış vermişim çekirdek olması gerekiyormuş sağolsunlar değişim yapıp çekirdek yollamışlar çok teşekkür ederim ilginize bol kazançlar,-0.8599999999999999
i̇çimi hafif yumuşak çok güzel kahve kararsız kaldığım 70 gramlık 5 cesetten oluşan deneme setini aldım french prens demliyorum tavsiye ederim sipariş verdiğiniz gün oguterek hemen kargoya veriyorlar ürünün paketi hava aldırmayan kullanışlı şık paket yalnız ethiopia olanın ogutulmusunu satışta bulamıyorum bulsam harika kotu olan kahveler baş mide ağrısı yapıyorsa kahveyi kesinlikle tavsiye ediyorum sorun yasamadım umarım devam eder,-0.491
kahvem hızlı geldi kargocuya çok teşekkür ederim kahvenin tadı harika gerçekten çok beğendim fiyatı oldukça iyi kahveyi keşfedemedim bilemiyorum,3.691
#bimutlublog tan görüp denemek istedim ürün taptaze kargolanmadan hemen üretilmiş eşim tadına hayran kaldık emeğinize sağlık,2.407
yumuşak içimli kahve lezzeti harika kahve hızlı kargo temiz kutu gönderim güvenilir satıcı @serenozguntunç tavsiyesi aldım kahve adresim belli,3.728
çabuk teslim edildi 3 gün paketlenmiş asiditesi duruk olduğu için tercih ettim sadece görsellerde demlemeye uygun olduğu belirtilmemişti makineye uygun cekilmis sekilde geldi,3.2840000000000003
göre hafif içimli kahveydi sebeple tekrar almam paketlenmesi ürün kalitesi kargo hızı hersey'imle mükemmel,1.215
paketin hava almaması gerekiyor kargodan üreticiden bilemiyorum paket kusurlu geldi hava alıyordu farklı marka alıyorum normalde yorumlara bakınca denemek istedim tadı hoş bu tık uygun aldığım halihazırdaki kahvelimle arasında çok fark göremedim biraz hayal kırıklığı oldu,1.0580000000000003
paketlemesi kargosu güzeldi kahvenin kokusu güzeldi tadı hafif geldi biraz uzun zamandır filtre kahve içen biriyseniz biraz hafif kalabilir,-1.334
müthiş kahve tam keyif mis kokusu demlenirken evi sarıyor tazecik geldi tavsiye ederim alın şans verin vazgeçemeyeceksiniz ebru aykut öztürk tavsiyesi aldım alacam,0.6610000000000001
severek tükettiğimiz marka özellikle orta sertlikte lezzetli sayılabilecek düzeyde kahve içmek isteyenler çeşidini tavsiye ederiz fiyat olanakta oldukça makul i̇çimi çok ultra beklentisi olmayanlar tatmin olacaktır çok hızlı tükettiğimiz fırsat yakaladıkça stokluyoruz,2.1879999999999997
i̇nfluenzer var çok övüyor denemek istedim kahvem bitmişti tadı aman aman aromalı normal standart taze yedi,0.9359999999999999
paketi açılınca yeri buram buram kahve kokutuyor i̇çimi aromatik orta sertlikte kaliteli kahve,1.072
kargo hızlı yapılıyor fiyatı umarım fırlamaz birden bire tanıdıklara hediye olarak alıyorum özel günlerinde paketi çok şık kaliteli keyifle hediyelik olarak tercih ettiğim ürün fiyatına göre orta segmentte,3.591
güzeldi tadı fena başka kahveler deneyeceğim en güzelini bulamadım,-0.044000000000000004
abartıldığı herhangi filtre kahveden farkı yok,-0.060000000000000005
kesinlikle tercih edilmeli,0.008
yanık tadı hitap etmedi,0.008
gayet güzel filtre kahve,1.956
starbucks house blind kullanıyordum biraz hafif geldi espressoya göre öğütme seçeneği olsa keşke,-0.645
bugün denedim taze çekilmiş kahve kokusu çok hoşuma gitti lezzetini beğendim teşekkürler,0.024
cimi yumuşak aroması farklı geldi kar kere denedim türk kahvesini merak ettim denicem,0.481
tadı içimi güzel yalnız kullandığım filtre kahvelere oranla tanecikleri biraz iri,1.948
aromasını yogunlugunu çok beğendim damak tadıma hitap etti i̇lk kez denedim tekrar almayı düşünürüm,0.032
nitelikli kahve olarak aldım içtiğim zaman mide ağrısı yapıyor problem nedenini anlamadım paketi açmış bulunduk açmadan denenmez satıcı bilgi verirse sevinirim,-1.9460000000000002
blenderden iyi olucaginiz dusunmustum aroma acisindan zayıf,1.17
colombia guatemalâ breakfast ölüsünün yanında iyi sayılmaz öğütülmüş hali diğerlerine nazaran rize kalıyor,2.667
çok çok cook hafif filtre kahve sert kahve sevenlere tavsiye etmem iyi gerçekten hiç eksi değil,0.716
tadına göre fiyat pahalı neredeyse i̇talyan marka kahve aynı fiyatta kg fiyatı,0.8600000000000001
buradaki yorumlara güvenerek denemek istemiştim tadı kokusu ucuz kahveleri andırıyor gerçek kahve tadı aroması kokusu alamıyorsunuz insan öve öve bitirememiş anlayamadım açıkçası hayret doğrusu,-0.4060000000000001
çok beğenmedim tadında hafif eksiklik kurukahveci mehmet efendi lezzetli,1.279
pek beğenmedim yanık tadı abartıldığı güzel olduğunu düşünmüyorum,2.0
kahveyi yorumları okuyarak aldım ürün istediğim çıkmadı kahve biraz fazla kavrulduğu yanık tadı veriyor,0.8760000000000001
fenomenlerin abarttığı aroma rayiha bulamadım,0.016
aroma zayıf ekşilik orta taze kargo iyi almam sevdiğiniz başka kahve varsa denemeye gerek yok,1.1900000000000002
pek beğenmedim yanık tadı abartıldığı güzel olduğunu düşünmüyorum,2.0
i̇ndirimdeyken aldım tadını pek beğenmedim boyut olarak küçük çekilmiş,-1.234
sevemedim,
kargolanma hızlı urun bayat ekim ayına ait vakumlu pakette olmadığı bayatlamış alacağım sanmam,1.008
çok istediğim çıkmadı sert kahve seviyorum hafif kahve indirime girince alınabilir aynı markanın breakfast kahvesi çok güzel,1.419
sevmedim çok hafif başka cesedini alois'tim beğendim,-0.6890000000000001
fenomen reklamıyla aldım beğenmedim türk kahvesi tekrar almam,0.008
yumuşak içim baya,
lezzetli kahve aroması,0.694
ürünü denemedim yorumum kargolanma alakalı aldıktan gün farkettim aldıktan 1 hafta gönderilebilecek anlamış değilim alt tarafı kahve üstelik i̇stanbul çevresine yollayacaksınız umarım beklediğime değer,0.7520000000000001
markanın kapsülünü aldık aynı şekilde filtre kahvesi çok fena uzun sınav öncesi gecelerde uyumamaya abd içenlerin kendilerine işkence edercesine içeceği kahve olabilir,-0.020000000000000004
tabi filtre kahve turk kahvesi tam olarak ikisinin ortasında kalemis değişik tat gercek kahve damaginiz varsa memnun etmez,-0.665
i̇çimini beğenmedim tamamen fikrim aynı markanın başka çeşidini içiyorum severek maalesef çok yumuşak geldi sevenler elbet olacaktır bende denemek çeşit olsun almıştım birini sevdim diğerini sevemedim,-0.462
kahve tadı pek hoş gelmedi paketimde sorun vardır inşallah,-2.682
damak zevkine göre degisir tabii çok kahve gelmedi acikcasi aroması hoşuma gitmedi,0.024
i̇dare eder fiyata alır mıyım almam,0.8200000000000001
ürün vakumlu şekilde gelmedi kahve kokusu dışarı yayılıyordu,0.8680000000000001
tatmadım kargo açılmış şekilde,0.008
çok güzel taze çekim geldi lakin orta sert kahve sevenler tercih etmesin çok hafif geldi tadı,1.443
blind olarak denemek aldım baya yumuşak ürünün içindeki aroma tadı kokusu yok düz kahve yumuşak içim sevenlere iyi kahve fiyat pahalı,3.491
çok beğendi̇m di̇yemem,0.008
aşırı aşırı ince içimi paketi tek seferde 1 fincan suyla demleseniz sert bu kahve olmuyor yazınki beğenmedim demlemeden önceki kokusu mako,0.514
yorumlarda çok fazla insan hafif olduğunu yazdığı aldanarak aldım hafif aromasını beğenmedim standart ölçek standart su miktarıyla demledim çok yoğun kahve elde ettim öğütülme kalınlığı güzel haricinde sevmedim,3.359
ürünün paketlenmesi herşeyi çok güzel içimi çok yumuşak sadece yüzden kötü tadı alırken yorumları okudum çok yumuşak içimli olacağını düşünmemiştim,0.20399999999999996
aralık ayında sipariş vermiştim ekim ayında çekilmiş kahve yolladınız bayat almam,0.048
fiyatına bakıp aldanmayın eğer günlük fincan kahve içen birisiyseniz memnun kalmazsınız çok yumuşak ağızda net tat yok,0.056
çok beğenmedim,0.008
fiyatı ucuz aldım yeterli kalite avantaj elde edemedim,1.82
tat filtre kahveden ziyade türk kahvesi i̇çimini beğenmedim,-0.052000000000000005
tatmadım kutuyu açtık paketin dışında güzel kıskaçlı böcek dışında olsa içim almıyor gıda maddesine böcek yakın olabilir düşündürücü koliden çıkarır çıkarmaz açma kısmından fırlamasıyla elimden düştü paket tabii çöpe çok üzgünüm geç gelmişti kötü sürprizli geldi,-0.14400000000000002
kahvenin nasıl olduğunu bilmiyorum cunku bu türk kahvesi birde cozunebilir kahve soylemistm sadece türk kahvesi geldi 1haftadir bekliyorum sonuçta eksik gelince markaya nede urunu güveniniz kalmıyor sarf yüzden tavsiye etmiyorum,-1.014
orta sertlikte bu kahve seviyorsanız alın çok sevdim tavsiye ederim,-0.374
kahvenin kendisinden miydi kahve bozuktu bilemiyorum eşim mide bulantısını çektik kustum beğenmedik kahveyi,0.024
blind olan karisiz urundun aldım kotu kokusu vaki indirimden ucuz alois'tim gerçekten ucuz etin yahnisi yenmezmiş cape gidecek maalesef,-0.414
ekşi bu tadı,0.008
pahalı beklediğim,
lezzetli kahve beğenmedim koku aroma yok,0.71
zaman aldığım kahve taze çekip gönderiyorlardı sefer iyi öğütülmemiş yemde tadında ekşilik taze olduğunu düşünmüyorum,2.3529999999999998
paketleme iyi değildi ürünün ambalajı tozluydu denemedim umarım bayat kahve içmeyiz kavanoza koyarken ağır koku geldi,2.046
airpods 2 3 kullanan olarak söyleyebilirim mikrofon kalitesi müthiş karşı tarafa giden ses duyduğum ses çok net kopma cazırtı vs kesinlikle yok özellikle müzik tarafını çok merak ediyordum kulaklığın mikrofonu heede müzik kalitesi iyi olabilir müzik sesi gayet iyi baslar tizler orantılı silikonlu kulaklıkla karşılaştırma yapmayın silikonlu kulaklık bas tiz çok güçlü çıkmaz müzik dinlemeyi seven olarak silikonsuz olmasına çok tatmin edici gerçekten kadarını beklemiyordum kesinlikle ürünü diyebiliriz huawei'yi tebrik ediyorum,8.363
ürün geleli 2veya3hafta oldu ürün güzel beğendim ses denemesi güzel şarjı uzun şarj edemedim hala kullanıyorum gün işinde çok kullanmadığımdan olabilir ürünü masa üstü pc telefonda kullanıyorum kulaklık aynı anda 2 yerde kullanamıyorsunuz kullanmanız bağlı olan cihazı kapatmanız gerek pc kullandığımız zaman teli kapatıyorum telde kullanırken pc kapatıyorum fiyat olarak iyi kullandığım kuşaklarlar arasındaki en iyisi,8.683
kapağı açtığımız anda kulaklığı kulağınıza götürene bağlanmış oluyor önemliydi 4 sene aldığım silikonlu xiaomi earbuds yarı eşleştirmekle seferinde baya uğraşıyordum kulakta duruşu güzel kibar duruyor ağrı yapmıyor hafif kulağınızda olduğunu pek hissetmiyorsunuz kulaktan düşmüyor müzik performansına bakarsak silikonlu kulaklık performans beklemeyin silikonludan geçtiğim tık geldi çok önemli derecede yüksek sesli müzik dinlerseniz silikonlu olmadığı sesi biraz dışarı veriyor beklediğimden küçükmüş cepte taşırken pek hissetmiyorsunuz beğendim pil konusundada iyisi yok diyebilirim en öne çıkan özelliği silikonsuz tercih etmemin sebebi dış dünyadan kopmamak dışarıyı duymaktı birde sol kulağım bu tık küçük galiba silikonlu olan gülüp konuştuğumda sporda kulağımdan biraz çıkıyordu silikonsuzu yüzden tercih ettim mikrofonu güzel dokunmatik fonksiyonları biraz yetersiz ses artırma azaltma yapamıyorsunuz sağ kulaklığa sonraki müzik özelliğini atadığınızda kulaklık müziği durduramıyorsunuz mecbur sol durduracaksınız orada önceki müzik özelliğini atamadıysanız :),8.091
soundpeats bir 3 kullanıyordum kaybedince aldım artıları fiyatına göre görüşme sesi mikrofonu gayet yeterli bass'lara tizler ideal silikonsuz olmasına kulak içini sarıp kaplıyor gürültü çok gelmiyor dışardan eksileri kızılötesi sensör yok kulaktan çıkarınca müzik durmuyor kulakta kullanmayınca uyku moduna alıyor tıklamayla uyanmıyor tekrar kutuya koyup çıkarmak gerekiyor fiyata özellikler makul tatbikide,-1.7049999999999998
kargo biraz geç geldi örün çok iyi kaliteli tavsiye ederim,2.793
ürünü çok beğendim gerçekten en uygun kaliteli ürün olabilir kablosuz kulaklıklar aşırı pahalı fiyatı diğerlerine nazaran çok uygun ürünün ses kalitesi hoparlör kalitesi gayet iyi ilk başlarda kulağım alınmadığı biraz kulaklarımı ağrıtıyordu şuan hiçbir yapmıyor kulaktan düşmüyor ergonomik olarak kulağa uygun estetik olarak güzel şarj konusuna gelecek olursak sürekli müzik dinleyen video izleyen olarak çok iyi dayanıyor zamanla olur bilmem şuan gerçekten şarj performansı çokkkk iyi uygun fiyatlı kulaklık arıyorsanız kesinlikle tavsiye ederim üstüne yok bence,18.965
apple aırpods kaliteli kadar para vermeye değmez cümlesine öncelikle karşıyım ürünü kulvarında değerlendirmek gerekir alırken bilerek alıyoruz kulvarda gerçekten güzel ürün tıkla konuşmayı bitirebiliyorsun başlattığın müziği durdurabiliyorsun eyvallah ürün kibar gerçekten kaliteli şarjı güzel gidiyor kere tanıttığınız zaman hemen tanıyor tanıtma şeklinde anlatıyor videolarda müzik kalitesi güzel konuşma sırasında dediğim dışarıdan ses almıyor çok muhteşem yanlış olur,10.932
i̇kinci nesil airpods kulaklığım vardi bataryaları bitti defa huawei aldım airpods kaliteli gerçekten airpodsun altında kalite sunuyor hoparlör olsun mikrofon olsun çok kaliteli herhangi problem yaşamıyorum fiyat olarak karşılaştırdığımızda huawei çok çok avantajlı ayrıca kulaklık küçük hafif kulağa tam oturuyor kulakta yokmuş hissiyatı veriyor tamamen fiyat performans ürünü diyebiliriz ürüne düşünmeden satın alabilirsiniz,0.6450000000000001
çok beğendim ses kalitesi iyi konuşmalarda ses gayet güzel gelip gidiyor çok kibar de şık duruyor çok beğendim sağolun,5.503
ürün harika şarj süresi epey uzun gün kullanımla haftayı zaman aşıyor haftayı rahat görüyor noise-cancelling yok artı özelliği istiyorsanız gözünüzden kaçmasın ses kalitesi çok güzel çok net geliyor sesler telefon görüşmelerinde mikrofonu gayet verimli sesi düzgün aktarıyor dağıtmıyor etraftan ses toplamıyor kulaklarım küçük kulaklıklar çok rahat oturuyor sürekli düşmüyor,5.727
yolda yürüdüğüm zaman telefon cebimdeyken bağlantı ikide kesiliyor nedenle kullanamıyorum alan göz önünde bulundursun almadan yorum olduğunu görseydim keşke almazdım saygılarımla,0.046
çok düzgün kullanmama rağmen 2. ayında sağ kulaklığı bozuldu servise gönderdim değişim iade talep ettim onayladılar tekrar eski ürünümü gönderdiler kesinlikle almayın ses kalitesi aşırı aşırı düşük en yüksek seste yanındakinizi çok rahat duya biliyorsunuz ses çok bozuluyor,1.774
ürünü ilk aldığımda hiçbir problem yoktu aramalar gayet güzel müzik kalitesi gayet iyiydi arama zamanlarında sesim net gitmemeye başladı bugün itibarıyla müzik sesleri çok garip boğuk geliyor anlaşılmıyor kesilip duruyor kulaklığı sadece ay oldu mağduriyetimin giderilmesi lazım,0.20300000000000007
sağ kulaklığın şarjı çabuk azalıyor garantiye giriyorsa değiştirmek istiyorum,0.064
almak isteyenlere kesinlikle tavsiye etmiyorum kullanışsız kulaktan hemen düşüyor sesi çok güzel iade etmek istedik hijyen ürünü deyip iade almadılar param çöp,1.8090000000000002
ürünü alalı 3 ay oldu ürünü çok kullanmıyorum hele 1 buçuk ay kullanmadım cızırtı başladı sağ kulaklıkta vardı ikisinde cızırtı,-0.14800000000000002
