text,sentiment
kesmesine kesiyor lakin çok yavaş,-1.0
ürünü alalı 1 yıl olmadı çok fazla kullanmadığım halde bıçaklar örerdi kullanmak tam eziyet haline dönüştü yedek bıçağının olmamasına ürünü çöp haline getirdi tavsiye edilecek ürün değil,1.0
ürünü 2. kullanışım koltuk altlarını alırken çok uğraşıyorum cihaz çok güçsüz kalıyor kıllar az biraz uzun olsun çok uğraştırıyor tertemiz kılsız yüzey bırakmıyor üstünden defalarca geçiyorum genelde yok tam almıyor kılları göğüs göbek kısmında biraz iyi orda çok fazla git gele gerek kalmıyor sıfır tüysüz şekilde tam olarak almıyor geride kıl kalıyor tavsiye etmiyorum paraya değmez,6.0
tahriş ediyor kabarma oluşuyor hassas bölgelerde i̇şin ilginci tıraş ettikten 2 gün kabarma meydana geliyor hoş olmuyor ayrıca kıllarda batık durumu söz konusu olabiliyor,4.0
vücut tüylerini oldukça zor alıyor mecburen bastırmak zorunda kalıyorsunuz zamanda cildi tahriş ediyor,-3.0
yeterince iyi değil,-1.0
ürünü jilet kullanamamak aldım tüyleri hızlı almıyor tüyü çekme acı verme durum söz konusu değil sadece tüyleri çok yavaş alıyor insanı daralıyor jilete tekrar dönüyorum yoğun yerlerdeki kılları almakta zorlanıyor çok yavaş önermem,-4.0
standart traş bıçağından farkı yok aşırı derecede gereksiz ürün keşke başka alsaydım,-1.0
hijyen sebepleri iade etmeyi dusunmedim pek birşey aldi'ni yok arkadaşlar genital bölgeyi almak olum zulüm resmen 10 defa ustunden geçmeniz lazım,0.0
koltuk altı bölgesi ideal ürün genital bölge vasat sadece koltuk altı makine alınır bilinmez,1.0
aldık 5 kere aynı yerden geç halen düzgün almıyor hayal kırıklığı geri veremiyorsun,-3.0
hassas yerlerinizi kesip kanatabiliyor çok dikkatli olmak lazım,1.0
hassas bölgelerde kullanmayı düşünüyorsanız kesinlikle tavsiye etmiyorum ilk deneme ufak kesikle sonuçlandı kol bacak düşünüyorsanız idare eder markaya güvenip aldım beklentiyi karşılamıyor,2.0
hiçbir halta yaramaz alet öve öve bitiremeyenler sakal tıraşı olur günlük etek tıraşı olanlar herhalde i̇lk kullanımdan emektar jiletle devam geride veremiyoruz elimizde patladı,1.0
cihaz duşta sıkıntı yaratmıyor pilli başka hiçbir güzel yanı yok kılların çıktığı yöne doğru alıyorsun kesmiyor tersi yönüne alıyorsun kesmiyor pili zayıftır dedim yeni pil aldım kesmedi en sonunda duşun yarısında çıkıp camdan aşağı fırlatacaktım boşuna 535 il kestim kılları cımbızla tek tek alsam az vakit harcardım kesinlikle tavsiye etmiyor kendim başka ürün bakacağım arada ürünü dün satın aldım bugün geldi kargo süreci başarılı,-5.0
ürünü denedim kesinlikle kesinlikle tavsiye etmiyorum paranıza yazık etmeyin,2.0
kesmiyor arkadaşlar yorum yapanlara bakarak aldım kesmesi çok kötü ahım şahım bu keşişi yok jiletle kesin hızlı pratik pürüzsüz yapıyor boş para verdim açıkçası,-3.0
çok zayıf makine,1.0
bugün geldi ürün heyecanla açıp göğsümü almak istedim hevesim kursağımda kaldı işe yaramıyor tüy denilecek incelikteki kılları dahi almıyor ürün vasat 520 tiye aldım kesinlikle kaptırmayın paranızı,7.0
yorumlara kanıp aldım makine güçlü değil bölgeyi 3 kere geçin anca kessin ucuza aldığım saç tıraşı makinesi güç olarak solluyor tavsiyem almayın,5.0
traş hızı çok yavaş keskin değil one bade kullanan olarak tercih etmemelisiniz one bade alıp vücut traş başlığı alabilirsiniz,3.0
cihaz ıslak kullanımda terlediğinizde kesmiyor başlıktaki islak kuru yazısına aldanıp duşta pratik kullanımda bulunurum gazına gelmeyin yer üzerinden gerçek manada 50 kere geçmeme hala kıllar kaldı 1 saat duşta kaldım göğüs bölgemi yarım yamalak kesebildim korkunç deneyimdi kuru performansı aynı rezalette iade edeceğim koltuk altını 50 geçişte alamamak şerefimle bir traş bıçağı kullanırım,-7.0
filtre kahve demleme kahvede kahve çekirdeklerinin kavrulma öğütülme tarihi çok önemli tavsiye çekirdek olarak alıp zevkinize göre kavurmanız sertliğine göre öğütmenizdir işlemler biraz zahmetli ekipmana dayalı olduğu geriye yeni tarihli öğütülmüş paketlenmiş ürünleri tercih etmek oluyor aldığımız ürün koku tam bakımından tatmin edici durumda geldi teşekkürler,7.0
zamanından güzel paketleme kolay gelsin firması çalışmanızı önemle şiddetle tavsiye etmeye devam ediyorum,3.0
on numara ürün,0.0
ürün indirimdeyken aldım çok büyük beklentim yoktu muhteşem tadı aroması uzun zamandır aradığım kahveyi buldum enfes,6.0
kalitesini bozmayan ender kahvelerden fiyatı piyasaya göre iyi tavsiye edilir,2.0
çok beğendim,1.0
hafifi lezzetli,1.0
süt oldukça makul tadı aroması güzel,4.0
i̇çimi hoş kokusu güzel,1.0
sabah keyifle içtiğim kahve oldu kilo bitti ikinciyi aldım sadece sert kahve severler uygun olmayabilir yumuşak içim sevenler harika seçim teşekkürler,7.0
nerdeyse 1 sene beklemiş ürünün gönderilmesine üzüldüm iade talep ettim iadeye uygun değil şeklinde bildirim aldım müşteri hizmetlerine mail attım dönüş olmadı bayat olabileceğini düşünerek paketi açmadım kaldı maalesef,-3.0
beğenmedim hayatımda içtiğim en kötü kahve diyebilirim hiçbir tat alamadım su geliyor tadı kahveyi az koydum olmadı çok koydum olmadı,1.0
son kullanma tarihine 1 ay kalmış ürünü indirime sokup yollamışlar haram olsun yazıklar olsun tat kalmış birşey i̇ade edemedim görmeden açıldığı,0.0
bugüne içtiğim en kötü kahveydi kahve tadı aroması,-1.0
maalesef kahvede iade alınmıyor yırtık paketi satmış oldular küçük yırtık değil 10 bm uzunluğunda kesilmiş,-8.0
tadı kötü,-1.0
kendilerinin siparişe taze öğütüp gönderiyoruz ifadelerine kandım 8 ay öğütülmüş bayat kahve tavsiye etmiyorum,1.0
üretim tarihi 1 yıl öncesi olan bayat urun gönderdiler,-2.0
kahve açık gönderilmiş teslimat kutusuna dökülmüş,0.0
aroması çok zayıf su tadı garip kimyasal kokusu vardı i̇çmeye çalıştım maalesef yarısına gelmeden çöpe attım,0.0
filtre kahve devamlı tüketenler beğeneceksiniz,3.0
moka pot kullanıyorum acı tadı yok,-4.0
kahve gurmesi değilim alır kahvemi içerim marketlerdeki klasik kahvelerden internet'teki farklı kahvelere yeni yeni deniyorum kahve sürekli tercihim olacak duruyor çok beğendim,6.0
güne kahve başlayanlar güzel seçenek,1.0
tabi çok güzel,1.0
moliendo onun pek çok kahve çekirdeğini denedim oldukça güzel notalara sahip tavsiye ederim,8.0
sert kahve değil taze kokusu çok güzel,1.0
açılıp kapatılması kolay aroması kokusu güzel ortalama sertliğe sahip tadı amazon'dan aldım memnun kaldım,2.0
kaliteli,1.0
başarılı içimi lezzeti güzel beğendim,2.0
hızlı güzel kargo güzel kaliteli kahve amazon'a tekler emeği geçen tekler,7.0
paket hava alıyordu dikkat edilmemiş yumuşak içimli kahve,1.0
ürün açık geldi kutunun içine dağılmış kitap vardı beraberinde içine işlemiş kahve tozu yanısıra açık bayat ürün yollanmış vakum özelliği gitmiş,12.0
çok keyifli işimi aroması sert kahve sevenlere önermem,2.0
hafif kahve severler güzel ürün,2.0
i̇yi kaliteli,1.0
tchibo'n değil güzel parasını hak eder mi tartışılır,1.0
sert kahve sevenlerin uzak durması gereken kahve kilitli paket olması güzel detay çok yumuşak kahve olduğu fiyat performans ürünü değil maalesef,4.0
ambalajı kilidi vs kaliteli 1 ay öğütülmüş taze sayılır tadını yorumlayacak yetkinlikte değilim güzel,1.0
taze gönderiyorlar tadı güzel kıvamı yoğun olsa 10 numara,2.0
kahve yumuşak lezzetli ürünü çok aşırı derecede kahve gurmesi değilseniz iş yerinde evde keyifle içilir,7.0
kokusu güzel biraz sert geldi içimi,-2.0
çok arada bırakan kahve sevindirmedi çok aman aman üzmedi,0.0
kahve içmeye yeni başlayanların kahveyi sevmek çaba gösterenlerin karşılığını %100 alacağı çeşit kahve severlere hafif gelir,5.0
yumuşak içimli güzel filtre kahve amazonda çok uygun fiyata denk geldi denemek aldım beğendim alırım,8.0
kahve uzmanı tüketicisi olarak kahveden anlamayan kahve iyi diyen tüketiciler yanıltmasın kahve kişinin damak tadına zevkine göre değişkendir kişiden kişiye değişkenlik gösterir beğendiğim kahveyi beğenmeyebilirsiniz damak tadıdır sabah içtiğim kahve öğleden içtiğim kahveler farklı moduma ruh halime bağlı seçim yapabiliyorum denemeden tadım yapmadan öğrenemezsiniz içeriği kökeni sadece fikir verebilir kahve çok iyi yorum yapanlar boş boş konuşmuş i̇şlenip karakteristik özellikleri barındırmayan kahvelerin blind edilerek satılması içip güzel yorum yapanların marka seviciliğidir adına paketine tav olup kahveyi değerlendirmeyiniz file markette tek kökenli kahveler karışım kahveden uygun fiyata satılıyor cahil cahil yorumlar görüyorum çok iyi çok güzel çok beğendim vb diyenlere aldırmayın tchibo jacob vb blind kahvelerden farkı yok paketinden paketine standardını yakalayamayan ürün kahve iyi diyen tüketicilere tavsiyem blind tek kökenli kahve araştırma yapsınlar ağız adlarına uyuyor kahveye iyi uymuyor kötü ifadesi yorum yapamazlar,20.0
market kafe den yada roast-house dan kahve almanın avantajı aynı gün öğütülmüş kahve tazeliğidir kahvenin bugün öğütülmüş olmasını beklerdim,1.0
normal tüketici iyi keyif lezzet vasat,0.0
aroması fena değil yudumda boğazımda yanma hissi yapıyor yudumdan su içme ihtiyacı duyuyorum yüzden tekrar almam,-2.0
hafif biraz aromalı bu kahve,-1.0
ürünü açıklamasındaki aroması çikolata elma vanilya vs sipariş verdim alacak olanların normal filtre kahveden farklı beklemesin bilindik kahve markalarının gramaj fiyatına göre kıyasla mantıklı ürün olabilir,8.0
asit oranı az belirtmişler mideme çok gaz yaptı kahveyi tüketirken midemden yükselen geğirme hissi oluyor harici çok ahım şahım tadı yok maalesef piyasadaki kahveler,-4.0
fiyat performans ürünü,2.0
tadı hafif hafifliğine kıyasla acı geldi kahve içtiğimi hissedemedim,0.0
açıkçası house blind olunca güzeldir denemek almıştım mehmet efendi kahveleri çok çok güzel süt içilebilir kahve oluyor almayı tercih etmem,10.0
içtiğim kahvelere nazaran bence çok iyi değil tadı abartıldığı yok jacobs devam,-2.0
reklam pazarlama ayıbı kalırsa satarken sipariş anında öğütme paketleme reklam yapıp 15-20 gün öğütülmüş kahve yollarsanız düşük puan alırsınız gerçi aroma olanakta çok beğenmedim 40 il ye satılan kahve dünyasının standart filtre kahvesi çok güzel,3.0
kahve ürünün taze öğütülüp sevk edilmesi doğrudur,3.0
sipariş alındıktan taze öğütülüp yollanıyor yazdığı almıştım ay öğütülmüş gösteriyordu paketin üzerinde tadından kokusundan bayat olduğu belliydi,-1.0
hafif sevenler ideal yumuşak geldi pek tarzım değil arada yeşillik niyetine içtim,0.0
french prens in aldım blind yumuşak arka planda gereğinden fazla kavrulmuş tek başına satılamayacak çekirdeğin etkisi kahve içmekle kahve filtresini içmek arası lezzet geliyor karışımın kadarı arabiya arabiya hiçbir yerde yazmıyor orijin bilgisi yazmıyor an denk gelmişse karıştırmışlar izlenimi veriyor sıkıntılı tat süt şekerle kırılıyor üzerine house blind yazmak fazlaca vasat olsam en iyi karışımıma adı vermeyi tercih ederdim beklentiyi yükseltmemek vermişler anladığım,7.0
tadım notaları çikolata vanilya elma marmelat notaları neredeyse alamıyorsunuz aroması zayıf tanı standart fiyatı uygun denemek almıştım ürün bilgisi asidite-düşükgövde tadiç'im sertliği dengeli,5.0
kahve bayat inanılmaz yoğun toprak kokusu kahveyle süt karıştırsam suyunu fazla koysam fayda etmiyor çok fazla kavrulmuş yanmış orasını anlayamadım çekirdek sipariş verecektim son anda çekilmişe karar kılmıştım keşke çekirdek alsaydım amazondan pek çok marka aldım kahve bence en kötüsüydü,8.0
tadı çok rahatsız edici geldi almayacağım,0.0
aroma olarak çikolata vanilya tadı çok baskın öğütme french prens değilmiş tadı kahve seven hitap etmedi,8.0
sanırım fazla kavrulmuş acı tadını türlü gideremedim,-3.0
ofise denemek 1 kiloluk aldım oldukça beğendik sonrasında 250g ilk 9 paket aldım 250glik paketlerin son kullanma tarihlerine 1 ay kalmıştı geçen sene kasım ayında üretilmiş sebeple iade edeceğim ürün açıklamasında bulunan taze ifadesi örtüşmeyen hareket üzücü,0.0
popüler olduğunu anlamadım ortalama altı lezzeti,0.0
kahve deyince zevke göre yumuşak sert içim olsun ağızda aroma bırakmalıdır kahve içerisinde çikolata tadı yoğun tat bırakan aroma i̇çimi orta sertlik diyebiliriz tat konusunda çok vermeyen çay niyetine içilebilecek basit kahve diyebiliriz ağır aroma bekleyenler uzak dursun sevmedim,6.0
aroması yok bayat,-2.0
kafede 15 gün kahve içmiştim türk kahvesi tadı vardı filtre kahvede kötü yapılmış kahve demiştim kendime meğer kahve buymuş türk kahvesi seviyorum yüzden 2 yıldız,3.0
tadı fiyatına göre güzel değil alelade kahve kağıt filtreli makineyi fazla ince çekildiği 2 kere tıkadı tadı özel değil hayatımda içtiğim en kötü kahvelerden biriydi ince çekilmesine gerek yoktu,-3.0
kahve taze değil lezzeti vasatın altında,0.0
kahve filtre kahve makinesi kalın öğütülmüş lezzetini beğenmedim almayı düşünmüyorum,3.0
ürün acılık kalitesizliğinden içilemeyecek düzeyde iade etmek baş vurdum paketinde yırtık nedenle kahvenin yapısı bozulmuş olabilir olursa olsun kaliteli olmadığı aşikar,2.0
kutunun içine kahve dökülmüş geldi kutuda darbe yoktu ürün paketi önceden açıkmış,1.0
valfli deniyordu yok bağlanmıyor tadı market kahvelerinden kötü hafif ekşilik çikolata taşları geliyor ufaktan tatmin etmedi,-1.0
çok fena oltaya geldim tat aroma kesinlikle tavsiye etmiyorum,4.0
ürünün hiçbir şekilde aroma karışımını içerken damağınızda hissetmiyorsunuz,1.0
klasik düz hafif içimli filtre kahve aromalı olduğu almıştım tekrar almam,1.0
paket ağzı açık geldi yarısı kutuya dökülmüştü,0.0
aromalı aldım aroma yok bildiğiniz sade filtre kahve aroma üstünde yok vanilya yok yazıyorsunuz anlamıyorum,1.0
"fırsatla 104,00 tl'ye aldım amazon'dan satın aldığım fiyat bandındaki kahve markaları arasında açık ara en kötü tada sahip olan çıktı sabah kahve içmek zevkken işkence gelmeye başladı fırsat indirimi buradaki olumlu yorum aklımı çeldi uzun lafın kısası moliendo pişmanlıktır",6.0
beğenmedim çiğ tadı,-1.0
ürünü aldıysan baştan sona okuman çok katacak kutu tasarımı yapıştırıcıyla birleştirilmiş kutuyu yırtmadan açmak bence imkansız renk seçimi uygun fiyata bulduğum maviyi aldım aklımda sürekli beyazını alsaydım düşünce gözüm 1 günde alışmaya başladı i̇lk biraz garipseniyor malzeme kalitesi ürün standart bildiğiniz fiyata ürünlerin aynı üretim sadece bilebilirsiniz kapağındaki mıknatıs çok güçlü değil işini yapıyor elimdeyken ittirip ittirip oynuyorum kulakta sağlam duruşu işi cidden başarmışlar ses kalitesi tahmin edebileceğiniz edep bas seslerinden yoksun mi bas ağırlıklı kulaklık mi bass'lara işini oldukça iyi yapıyor tatlı geliyor huawei ekolayzerından bas güçlendirmeyi açmanızı öneririm huawei uygulamasına döneceğim mi bas planda olmak frekansların geri kalanında iyi iş çıkarıyor enstrümanlar vokaller çok temiz geliyor mi bassın arkasında ezilmiyorlar birlikte çok uyumlular paraya uçuk kaçık hayaller kurmayan insanların bayılacağını düşünüyorum film ve işini görür ses profili çok dengeli not video platformunda direkt şarkıyı açmak müzik uygulamalarından kaliteyi yüksek olarak almak çok fark yarattı ana yok bilerek isteyerek aldım fiyata dandik ana kulaklığı duvara fırlattırır az iş iyi işi tercih etmeli bağlantı android kullanıyorum sağ kulaklıkta düzenli cızırtı hissediyordum hemen araştırıp çözdüm androide direk bluetooth'ça bağladığınızda aa kopeği açılmıyor dandik bağlantıdan cızırtı geliyordu bağlantıyı kurduktan bluetooth açın kulaklığa tıklayın abc'yi etkinleştirin tertemiz sese ulaştınız özel tuş kombinasyonları kulaklıklar kutunun kapak açıkken kulaklıkların ikisinin arkasında bulunan sensörlere 2-3 saniye basılı tuttuğunuzda eşleştirme araması başlatır zekamla çözdüm hiçbir huawei kaynağında bulamazsınız ilk bağladığınız cihaza değil sonraki farklı cihaz bağlantılarında kullanacaksınız telefona bağladıktan bilgisayara bağlayamıyorum gözükmüyor sormayın hazır eve hizmet aynı şekilde 3 saniye değil 10 saniye basılı tuttuğunuzda cihaza ceset atmış olursunuz huawei uygulaması büyük problem amcalar teyzeler üzgünüm huawei yaptırımları google play'da uygulamayı bulamayacaksınız i̇nternet huawei ürün sayfasında er kod koymuşlar oradan bağlanıp ak olarak indiriyorsunuz apk'yız kurarken ısrarla bilinmeyen uygulamaların risklerinden görmediğim bilgilendirmesi yapılıyor riskleri üzerinize alıp şekilde kurabiliyorsunuz kişi tahminim aşamada kurmaktan vazgeçecektir uygulamayı kurduktan şarj durumunu görebiliyor basit ekolayzer yapabiliyorsunuz kulaklığı bulamazsanız kulaklıktan ses çalmasını sağlayabiliyorsunuz basit güzel işlevler telefonda durması yeter artar ayrıca uygulamayı güncelleme yaparken kullanıyorsunuz kutudan çıktığı güncellemesi uygulama üzerinden talimatları izleyin çok iş demeyin hazır ekmek yiyorsunuz bunları çözene psikolojik durumlara girdim şarj full geldi mükemmel performansbu kulaklık yapıyorsa iyi yapıyor fiyatlara odyofil kulaklıklar beklemeyin heryerde kullanacağınız koşarken havuzdan seyahatte bilgisayarda herşeyde kullanabileceğiniz yere düşürüp kırılmasını umursamayacağınız kahrınızı çekecek pahalı kulaklık olsa bunları yapamazdım diyeceğiniz şeyleri yapacak kulaklık üç para verirsen üç paranın karşılığını alıyorsun,24.0
uzun araştırmalar sonucu incelemeyi yazma kararı aldım öncelikle yeterli bütçeniz kendini zorlamanıza gerek yok ucuz ürünler yeterli olacaktır ürün kulaklık olarak gayet yeterli artıları ses kalitesi baya iyi sesi yükselttiğinizde cızırtı ses yırtılması olmuyor en önemli özelliğiydi fiyatta 2. kompakt hafif şık kaba değil ağır değil kulağınızı uzun kullanımda acıtmamak ürün 3. şarjı iyi uygulama kontrolü 4. radyasyon oranına bakmadım baş ağrısı dönmesi yapmıyor eksileri çoklu cihaz destekleme olayını çözemedim yok 2. bluetooth 5.3 olmasına telefonunuz arka cebindeyken bağlantı sorunu oluyor kulaklıkta olan kronik problemdir bilmiyorum 3. gürültü engellemek şeffaflık modu yok çok gerekli olduğunu düşünmüyorum bağlantı sorunu yaşayanlar kılavuzda yazanı yapsınlar bilgisayar hiçbir şekilde görmüyordu telefona bağlanmıştım cihaza bağlıyken cihaz kulaklığı bulamıyordu başka cihaza bağlamam bağlı olan cihazdan aygıtı kaldırmam gerekiyordu kapağı açıp kulaklıklar içindeyken en sağ sol dokunmatiklere dokunun aygıtı kaldırmadan cihazınızı tanımlayabilirsiniz telefonun bluetooth'unu kapatınca cihazlarda tekrar tekrar aygıt ekleme yapmadan bağlanabilirsiniz telefona bağlanmak isteyince bluetooth açıldığı doğrudan bağlanıyor baya sıkıntılı meseleydi aynı sorunu yaşayanlar şekilde çözebilir tavsiye ederim uzun gidecek ürüne benziyor,3.0
eğer fiyat performans ürünü arıyorsanız aradığınız ürün konuşma kalitesi yeterli seviyede dışarıdayken sesleri biraz fazla verebilir karşı tarafa dışında müzik vb şeyleri dinlerken gayet kaliteli ürün,6.0
ürün hızlı şekilde elime ulaştı ses kalitesi gerçekten iyi ürünü olduğunu unutmayın pahalı ürünlerle kalite bakımından mukayese etmenin anlamı yok yorumu ilk izlenimlerimden yola çıkarak yazdım eğer sorun olursa güncelleyeceğim,8.0
beats studio 3 airpods max kullanan olarak silikonsuz çalışırken rahat edebileceğim yormayacak ucuz kulaklık arıyordum ürün olumlu anlamda şaşırtmayı başardı öncelikle phone windows laptop arasında aygıtı kaldırmadan doğrudan geçiş yapabiliyorum rahatlık 2. olarak sporda kulağımdan düşmedi airpod mal kıyaslamıyorum ses kalitesini olarak yeterli geldi uzun saatler bilgisayar başında oturan olarak kulağımı ağrıtmaması önemliydi şarjı çok uzun gidiyor sanırım 8 saat kutuya koymadan kullanılabiliyor ek olarak telefonla konuşurken karşıdakiler sesimin iyi gittiğini söylediler beklentilerimi karşıladığı ürün 5 yıldız,13.0
ses kalitesi güzel mikrofonda karşı tarafa ses güzel gidiyor kulaktan düşmüyor rahatsız etmiyor tavsiye ederim,2.0
gayet iyi kaliteli ürünfiyat performans urunu,4.0
ürünün sar radyasyon yayılımı değerini hiçbir yerde bulamadım yorumlarda ilk başta kulağı ağrıtırken sonradan alıştığını söyleyenler olmuş kişiler muhtemelen ürünün yaydığı radyasyona alıştığı dediler sar değeri verilmesi gereken bilgiyi vermedikleri tuhaf ekleyebilirseniz çok iyi olur,0.0
kargo çok hızlı hemen geldi kulaklık konuşmak karşı tarafa net ses iletiyor kalabalık ortamda seslerine iletiyor bilginiz olsun yeterli kulağa tam oturuyor düşme yaşamadım 1 aydır kullanıyorum müzik kalitesi yeterli çok yüksek sesle baslı müzik kulağı iyi iseniz sadece alıyorsanız memnun etmez kaliteli orta halli konuşayım müzik dinlerim derseniz çok ideal en güzel kısmı şarjı çok uzun gidiyor rahat 4 5 gün götürür uygulaması ordan takip ediyorsunuz telefonum apple kulaklık tanımlamada bu problem yaşamadım,13.0
hediye olarak aldım mükemmel geri dönüş aldım teşekkürler,2.0
maksimum ses seviyesi komik sesi sonuna açtığınızda müziği zar zor duyabiliyorsunuz gürültülü yerlerde kullanmayı düşünüyorsanız vazgeçin,-2.0
berbat ürün noel hediyesi olarak aldık iki hafta düzgün çalıştı süreden arama sonlandırıldığında kapanmadı sesi iyi duyamadık tamire gönderdik hiçbir sorun olmadığını söyleyerek geri gönderdiler denediğimiz üç iphone'dan cihazı algılamıyor onları tekrar tamir satıcıya gönderemiyoruz fiyattaki ürün tür hizmete kötü kaliteye sahip olmamalı,3.0
zayıf ses kalitesi phone macide bağlanmıyor aynı markanın yıl aldığım ürünü mükemmeldi tavsiye etmem biraz fazla para harcayıp düzgün tane alın,-1.0
tam dolu şarjla 8 saat kullanım süresine yakın değil özel durumumda ürün değişimini satın alımımın iadesini bekliyorum,3.0
telefonuma bağlanmıyor honor marka telefonum uyumlu olması gerekiyor bağlantı sürecini kez denedim kulaklıkları algılamıyor başka bluetooth cihazlarına bağlıyım,1.0
kulağa iyi oturmuyor yürürken düştü,0.0
i̇yi ses veriyorlar maalesef çok gevşek duruyorlar düşmüyorlar spor salonu gürültülü ortamda dışarıdaki sesi müziğinizden çok duyacaksınız,0.0
ay aldım düzgün çalışmıyorlar,0.0
kulaklıkları ay aldım çalışmıyorlar cihazlarımdan birine sürekli olarak bağlantıları kesiliyor sadece tanesi duyuluyor garanti geçerliliğini sağlamaya çalıştım yapamıyorum,1.0
merhaba ürünü 2 ocak'ta aldım 11 gün kullanımdan kulaklığın bluetooth'u çalışmayı bıraktı,0.0
kedilerim fırsat buldukça masanın üzerinde duran kulaklıklarımı kutusuyla beraber sürekli yere attılar yere düşen kulaklıklara ulaşan köpeğim kulaklığı dişleyip parçalamaya çalıştı olmadı şarjı çok uzun gidiyor en son zaman şarj ettiğimi unutuyorum ses kalitesi gayet yeterli gürültülü ortamda müzik dinlemek isterseniz gürültüyü oldukça bastırıyor tek eksiği gürültü engellemenin olmaması olabilir fiyata ideal kulaklık olduğunu düşünmüyorum,5.0
kaliteli ses kaliteli marka fiyat çok uygun aldım ayı geçti kere şarj ettim olsa alırım ayrıca indirim amazon'a teşekkürler,3.0
i̇lk deneyim olarak yazıyorum ses kalitesi fiyata baya iyi arada bas yoğunluğu tam kararında,2.0
sorunsuz hızlı geldi ergonomik kullanışlı estetik android kullandık uyumlama rahattı,2.0
kardeşime almıştım memnun kalınca kendime aldım uzun süre şarjı gidiyor ses kalitesini beğendim,1.0
kargolanma 10numara ürün gerçekten is görür pratik tek ederim güzel alisveris oldu,5.0
mükemmel kulaklık,1.0
merhabalar uzunca araştırdım silikonlu kulak içi bluetooth kulaklık kullanıyordum sürekli ürünlerde gürültü engelleme modülleri farklı fonksiyonlar ararken arayışa son verdim saatinde sorun yaşamadığım fiyat bandında gerekse iş görüşmelerimde mikrofon gerekse günlük hayatımda dinlediğim müziklerde seviye atlamış oldum silikon uçlu olmamasına ses kalitesi olarak eksisi yok artısı evet silikon uçlu olmadığı muhteşem ötesi bas yok bass'lara hissettiriyor tam tersine vermesi kaliteli hissettirdi şarkıları beteri dinlerken sözler seçilebiliyor enstürmantel çalgıları ayrı ayrı duyabiliyorsunuz memnun kaldım umarım sizlerde memnun kalırsınız airpods kullanmış kişi olarak gerçekten fazla para harcanmaması gerektiğini kere öğretti ürün,9.0
beklenenden iyi ses kalitesi fiyatını hakediyor,2.0
malzeme kalitesi bakımından ses bakımından doğru tercihi yaptığımı düşünüyorum almadan kulağıma oturacağına dair endişelerim vardı kulaklık kulağa iyi sağlam oturabilir kesinlikle tavsiye ederim muazzam ses kalitesi beklentimin çok üstünde çıktı,10.0
özetle iphoneun kablolu kulaklıkları ayarında konforunda toplantılarda işimi görsün bütünün kulakta dururken ağrı sızı yapmasın aldım gayet memnun kaldım ses kalitesi konusunda biraz takıntılıyım müzik sennheiser momentum 3 şaheserle kıyaslamak ayıp olur ses başarılı kesinlikle üzmez ses seviyesi biraz düşük sorun olacak değil iyi mikrofonu çok övülmüş mesela birkaç yerde birkaç kez duyma sorunu yaşadı karşı taraf çevre seslerini çok alıyor çok net sporda ofiste türlü iş yapar,4.0
fiyatına göre gayet başarılı,1.0
günlük konuşma amatör müzik dinlemek gayet yeterli,3.0
başka birisine aldım hareket ederken kulağımdan düşüyor dedi harici sesinden vs memnun,-1.0
ürünü beğendim ses mükemmel değil yeterli kulağa oturuşu harika önemli kriter bence bununla birlikte sorunum jelatinli gelmesine kulaklık kutusunda parmak izi vardı kafamı çok karıştırdı 50 lira ucuz olanı almıştım i̇ade etmeyi düşünüyorum,11.0
ürünün sesinde bağlantısında hiçbir sorun yok piyasadaki muadillerine göre gayet başarılı fiyata alınabilecek en mantıklı ürün malzeme kalitesi biraz düşük,-4.0
ses kalitesi güzel fiyat performans süper tek eksik volime kontrol,6.0
ürünü beğendim müzik dinlemek konuşmak ideal uygulamasını telefonunuza yükledikten ses ayarlarına girip şarkı geçişlerine başlatıp durdurmaya kendinize göre düzenleme yapabiliyorsunuz modelde kulaklık dokunuşu ses alçaltıp yükseltme mümkün olmuyor bilerek alın telefondan ses düzeyini ayarlayabilirsiniz kutusu gayet hafif küçük diyebiliriz şarj sonrası kullanım performansı güzel ürün elime ertesi gün ulaştı iyi şekilde paketlenmişti ürünün kullanma kılavuzunu yeterli bulmadım,5.0
önceden aramalara geç bağlanmıyordu aramalara geç bağlanmaya başladı mikrofon kalitesi çok iyi kulaklık sesi dışarı veriyor,0.0
eğer bu cihazda eşliyse cihaza eşleştiremezsiniz dışında gayet güzel,-1.0
en çok sıkıntıya sokan durum oldu kulağımda durmuyor dikkat etmezseniz kulağınızdan düşüp kaybolabilir f açısından kalan iyi çok kaliteli diyemem sesler iyi,4.0
çok kullanışlı kulaklık şarj süresi hayli uzun sesi gayet iyi aynı zamanda telefonla konuşma yapılırken ses gayet iyi şekilde aktarılıyor,10.0
ses kalitesi başarılı fiyatına göre iyi ürün kulak tutuşunu çok beğenmedim fiyata gerçekten ideal ürün,8.0
stabil bağlantı konusunda yeterli ses kalitesinde bas orta yeterli tiz biraz boyalı zamanla alışırım umarım,3.0
ses kalitesi çok mükemmel değil idare eder genel anlamda iyi sorunu kargo yaşadım ait kargo anlaşmış amazon türlü ulastiramadilar gelecekleri gün aradılar gelmediler adresi sorup sonraki gün teslim edildi mi edilmesi mi kurye soruyor rezaletti en son iptal etmiştim son dakika oluyorsa iptal olunca geldi,1.0
