text,sentiment
koyu yeşil normal acil yeşil geldi üstelik gostetilen kutuda değil basit kutuda geldi hiç memnun kalmadım lütfen yorumlara takip öyle alin,-1.0
tahmini kargo gününden gün geldi kargo kutusu parçalanmış gibiydi yüzden 3 yıldız verdim ürün orijinal sıkıntısı yok,3.0
kargo teslim süresinden gün geldi geldiğinde kutu kötü bu haldeydi aşağıya görsel ekleyeceğim kaleme gelecek olursam gayet güzel orijinal kalem sıkıntısı yok,-3.0
paketleme güzel kargo hızlı ürünün kısmındaki metalde boya atması birde madde in china yazıyor orjinali'de bilmiyorum gelen ürün kaliteli,4.0
aldığım set sert kapaklı kutudaydı sandım plastik kılıfın kılıfla okula götürmek imkansız kalitesinden kılıfından puan kırdım,-2.0
galiba orjinal 5 adet aldım bozuldu,0.0
3 giden oğluma aldım derste c takamamis yöntemi denemiş simdi temizledim bakalım dayanacak safirim sık sık böyle takılmalar olacak markada yasanmaması gereken bu durum hoşuma gitmedi,-1.0
kalem güzel dalak kutusu kırık geldi,-2.0
görünüşte çok kalitesiz duruyor,1.0
ürün büyük ihtimalle orijinal kalemi fena olmasa ucu rezalet denecek kötü silgisi uç olmasa kötü ucun kalemin içine sıkışması durumunda youtube'den durumu çözebileceğinizi bulabilirsiniz fiyatı uygun olduğu almıştım miktar hayal kırıklığına uğradım,-2.0
ürün güzel sıkıntı yok önceki kutulu gelmişti sadece plastik içine katılmış olarak geldi,0.0
urun güzel kabı gorundugu sekilde değil,-1.0
güzel kullanıyorum kutusuz geldiği,1.0
plastik kutuda geliyor,2.0
kutusu istediğim şekilde gelmedi kalem güzel,1.0
senelerdir rotring kullananlar anlar kalem çin taklidi ürün maalesef tutulan yer orijinalinde biraz yumuşak oluyor,-2.0
gelen ürün orijinal maalesef elimdeki orijinal setle karşılaştırdım fark banka kampanyasıyla aldığım iadeyle ugrasamayacağım,3.0
ürün kalem silgi uç kutusu ondan oluşuyor sadece uç kutusu i̇çi̇nde uç yok tu bu yaşıma girdim boş kutusunu koyarsınız içine,-4.0
cebe takma kancası yazarken eli rahatsız ediyor kanca ele gelince sürekli elde çevirmek rahatsız edici,1.0
kalemi yaklaşık 3 aydır kullanıyorum maalesef kalemin metal kısımlarındaki kaplama çok çabuk yıprandı karardı kalemin üzerindeki kırmızı çizgi çok çabuk silindi,-1.0
kargo poşeti kırmızı birşeyle kaplıydı ıslak ıslak neydi elimize bulaştı bu paketlemesi berbat allahtan kaleme olmamış,-4.0
yazarken hissiyatı çok sert istediğim çıkmadı ucu sürekli kırılıyor,0.0
ürün güzel kalemde sıkıntı yok şeffaf kutuda gönderildi kutusunda gönderilmedi normalde kutusu sert plastik olur bunlar naylon şeffaf kutuda göndermişler,4.0
çabuk bozuldu ürün kalitesi zayıf,-1.0
silgisi ucu güzel kalem güzel ucunda görseldeki defo iadeye uğraşmak istemiyorum kullanmam 3 yıldızı sadece burdan kırdım,-2.0
kalem seti kutu gelmedi resimde göründüğü,-1.0
rotringlerde 90 yarın kalitesi yok,0.0
ürünü pek beğenmedim orijinal olduğunu düşünmüyorum bildiğim kadarıyla kalemlerin ağır olması gerekiyor ürün ağır ürün üstelik kırılacak duruyor ürünü beğenmedim muhtemelen iade edeceğim 3 adet aldım 3 adet kalem 89 lira bence paraya değmez i̇ade etmeyi düşünüyorum pek beğenmedim an kırılacak tavsiye etmem yüzden yorumlara bakarak orijinal yazdıkları aldım zannetmiyorum kalem çok hafif satıcı kargoya hızlı verdi teşekkür ederim dediğim ürün güzel,3.0
0.7 sipariş vermiştim 0.5 gelmiş fark ettim dikkatli olunabilir eğer kasıt,2.0
rotring eski rotring 90 mı yıllarda 1 kalem alır en 3-4 sene kullanırdık şimdikilerin bozulması 3-4 ay sürmüyor,-6.0
fiyatı ucuz geldiğinden şüphe ederek almıştım yorumları okudum soru cevaplara baktım satıcı orijinaldir şeklinde cevap vermiş elime gelen ürün kesinlikle orijinal değildi ayrıca uç bastıkça ciyak yay metal sesi geliyordu parmak tutma yerinin plastikleri dışarı taşmış minik parçaları vardı sebeplerden iade ettim,0.0
görseldeki kutulu gelmedi,
orijinal ürün olduğunu düşünmüyorum satıcının gönderdiği ürün kusurlu,2.0
ürün elime 1 günde ulaştı maalesef kalem tutma yerinde lastiğinde defosu vardı ameliyatla olup evden cikamadigim iade yapmadım,0.0
gayet iyi 1-2 ay gitti çalışmamaya başladı nedenine içindeki plastik kısmının kopması iyi malzeme kalitesi olabilirdi,1.0
resi̇mdeki̇ gi̇bi̇ gelmi̇yor,
ürün güzel,2.0
kahverengi olanını almıştım gayet orjinali beyazı aynı hissiyatı vermedi dokusu vs etiketleri uyduruk ikisinde Hepsiburada satıcısından,0.0
ürün elime ulaştı kırtasiye den kalem setinden almıştım gelen kalem seti orijinal rotring tutma yerindeki yumuşak plastik kısım çok kalitesiz içini açtım orijinalinin içi metal sahte olan basit kötü plastikten yapılmış kalemin üzerindeki etikette madde in china etiketi gözüküyor çin'de yapılmış kötü kopya almaya değmez tavsiye etmiyorum asagida resimleri olan mavi olan orijinal bordo sahte,-4.0
gelen ürün satın alınan ürünün resmiyle aynı oğlum resimdeki kalemi kutusunda görünce heyecanlandı maalesef kutusuz kalem aldı,4.0
gelen ürünle görselde satılan ürünün alakası yok i̇nşallah sadece kutusu farklıdır iade edecektim ilkokul 4. c sınava giden oğluma aldığım çocuk göndermek istemedi buramaya yakışmadı tek yıldızda kargoya olsun,0.0
Hepsiburada'da güvenip aldığım rotring tikko sahte çıktı kullanmaya başladıktan 1 hafta kafasının dipleri renk attı,0.0
kızıma karne hediyesi almıştım kullanılmadığı halde kutusunda paslandı,-2.0
i̇lk olarak kargomun kutusu açık dedi yarısı parçalanmış şekilde 2. olarak resimde görülen kutu gelmedi kalem setim poşet bu kutuda geldi 20. yıldır rotring kullanıyorum böle bu kalitesizlik hissetmedim ürün kesinlikle replikas yoğun işimden iade etmeyeceğim keşke açıklamaya yassanız replikas olduğunu,2.0
üniversite hayatımı tek rotring kalemle bitirdiğim ilkokuldaki çocuğuma aldım eski kaliteden eser yok çok çabuk bozuldu üzdü,1.0
0.7 alois'tim kutudan 0.35 dikti c olarak 0.35 wonder'seler diyecegimde c olarakda 0.7 gondermisler,-1.0
özellikle neon sarı satın aldım yeşil geldi tam hayal kırıklığı,1.0
ürünü resimler gördüğümde çok beğendim çocuklumuzun kalemi rotring tikko modeli set olması çok almamı cezbetti lakin gelen ürün çin malı rotring kalite hissiyatı yok bilenler bilir ürün alman malı lakin çin üretilen kalitesiz malzemeden yapılmış vermiş olduğum paraya kırtasiye den alabilirdim set olması cezbetti lakin beğenmedim alacak olanlar kırtasiyeden almasını tavsiye ederim eskiden kalemin tepesindendeki kapağı çıkarıp ortadaki silgiyi kaldırdığımız silgininim ucunda iğne olur bu yok bakalım sürede bozulacak,0.0
mikrodalga fırına yorum yapmak haddimize uygun görürse yapabilir :) alacaklara tavsiyem olduğu çok genç kesime hitap ediyor kullanımı biraz karışık analog cihazlardan çok farklı konusunda içinizde şüphe olmasın 850 matt olsa işini iyi yapıyor konusunda yeteri sessiz çalıştığını söyleyebilirim ışığı yanmasına kapak siyah aynalı olduğu göremeyebilirsiniz mühim sorun olduğunu düşünmüyorum kilidi mevcut kullanışlı ayrıca modu mevcut modu güç tasarrufuna alabilirsiniz çözeceğiniz ürünü kap içerisinde koymayın kalıp halinde içerisindeki tabağına bırakmak yeterli olarak göze kesinlikle hitap ediyor tasarımı oldukça iyi şartlarda mikrodalga fırından beklentinizi tamamiyle karşılıyor tam görev adamı :) fiyata alabileceğiniz tek makina diyebilirim güle güle kullanın,3.0
çok araştırma üzerine ürünü almaya karar verdim özelliklere fiyat gerçekten harika ürün sapa sağlam 1 günde elime geldi satıcı kargo çok başarılı,6.0
ürün sağlam geldi sorunsuz çalıştı gayet güzel kullanışlı beğendim,5.0
herhangi çizik bir darbe yok temiz geldi çalışır durumda,-1.0
mikrodalga fırınımızı sağlam şekilde teslim aldık herhangi problem çıkarmadı kullanımı kolay gayet şık umarım uzun zaman kullanabiliriz,7.0
kargo sağlam geldi ürün gayet temiz,5.0
kenwood'a convention'sal mikrodalga kullanıyordum uzun yıllardır bozuldu malum fiyatları çok yüksek an modeli tercih ettim kenwood'a kalitesine alışan olarak tereddütlerim vardı gayet memnun kaldım içini net göremiyorsunuz başta tuşlara devamlı basmak zorunda olmak yordu ayrıca aynalı tarz kapağı parmak izleri direk belli oluyor bunlar eksi yönleri alıştım süre tasarımı şık tavsiye ederim,16.0
çok begedım geniş çok kullanışlı ve ürünlerindeki kullanımı çok işimi görecek bayat ekmeklerimi 5 de küp küp doğradıktan çorbalık yaptım güzelce gazete kıvamına geldi ilk deneyimimden çok memnun kaldım uyguna aldım ihtiyacı olanlar kesınlıkle alsın derim Hepsiburada'da hızlı kargo ocak fırın sprey hediyesi tek ederim aldığım ürünü memnuniyetle kullanıyorum,11.0
bayıldımmmm harika ürün annemde vardı yıllardır samsun mikrodalga kullanıyordu kendime çeyiz aldım ürün yurtiçi kargoyla çok güzel paketlenmiş şekilde elime ulaştı hızlı kargo özenli paketleme uygun fiyat aradığınız herşey alın aldırın,10.0
defolu geldi ürün belli itelemek istiyorlar üşenir iade etmezse ürün elden çıkar mantığıyla üst bölümü hafif defolu şiş çukur geldi kargolanma resmen rezaletti koruyucu köpük sünger hiçbirşey olmadan dümdüz kartona koyup göndermişler dalga geçer,-2.0
hasarlı ürün gönderildi kapakta açıklıklar,0.0
kırık geldi,-1.0
maalesef ürün çalışmıyor fişe takıldı yan kısımlardan elektrik çarpıyor en ufak ışık yanmadı ayrıca üst kısmında çökme i̇ade ediyorum,-4.0
ürün hasarlı geldi üstelik başkalarında aynı hasarlı ürün gönderilmiş,2.0
hasar görmüş ürünü gönderen satıcıya alkış,0.0
mikrodalga aldım mineral dikti,2.0
urun darbe almus sekilde muhteriye ulastirilmasini yakistiramadim aegis'im talep ettim,-2.0
i̇malat hatası kapı iyi kapanmıyor eğik dengesiz ayrıca ayaklarda kusur,-4.0
görsel olarak şık işlevsel kargo özenli hızlıydı biraz kullandıktan yorum yapmak istedim sıvı ısıtma tereyağı eritme moduna detay program fiyat performans ürünü,12.0
anneme hediye aldım 2 günde geldi çok beğendi,2.0
ürün kargosu tam vaktinde geldi herhangi hasar yoktu kullanımı çok zor biraz dijital olanları sevdiğim aldım karışık gelenler modellerini alabilir evde çalışan olarak işimize çok yarıyor kesinlikle evde olması gereken ürün şuana yemek ısıtmada sıkıntı olmadı gayet hızlı şekilde ısıtıyor kek pişirdik 15 de pişirdi keki tavsiye ederim,9.0
öncelikle mağazanın kargo hızı çok iyi ürüne gelecek olursak tereddütte kalmayınız fiyata ürün kaçmaz kalite konusunda sorun yaratmayacaktır gril özelliği yok sonuçta fırın olarak kullanılmayacak adlım ürünü kalite görünüş olarak inceledim evet sıkıntı yok tuşları rahat şekilde basılabilir fırın çalışırken aşırı gürültüsü yok camdan içeriyi görmek pek mümkün lakin önemli zamanla tür yemek dakikada ısınıyor pişiyor alışıyorsunuz 3 de kek yaptım 2 de mısır patlattım çok güzel kumpirler yapabilirsiniz çok güzel makarnalar yapabilirsiniz hazır pişirme modları kozmetik olarak ta mutfağınıza yakışacak emin olun,12.0
çok güzel şık yorumlarda okuduğum ezik hasarlı gelmedi sessiz hızlı,1.0
mikrodalgadan beklediğiniz herşeyi yapıyor ciddi anlamda hayatım kolaylaştı kesinlikle tavsiye ederim tek dezavantajı kapağı siyah film kaplı olduğu için içerisini görememek dışında çok memnunum,0.0
çok hızlı kargolandı güzel paketlenmiş şekilde geldi fiyat performans ürünü diyebilirim modellere para vermeye gerek yok hacmi oldukça geniş türlü tabak sığdı isıtma modları çok çeşitli çok memnun kaldım,3.0
hızlı sağlam şekilde gönderildi ürün çok şık gerçekten çok kullanışlı zamana mikrodalga almamakla hata etmişiz mısır patlattık karnabahar haşladık çok pratik,9.0
ürün çok teknolojik üzerinde hazır gelen programlarla yemek atanan tuşa basarak pişirme yapabiliyorsunuz yalnız deneme fırsatım olmadı tam ürünü teşekkürler,5.0
kullanmayı çözdükten çok güzel teknoloji faydalanmak gerek,1.0
ürünün alt ismi yamuk geldi düz zemine tam oturmuyor ayaklardan havada kalıyor ayrıca kapı alt menteşe kısmi hatalı aralık olması gerektiğinden fazla aynı ürünü kuzenimde siteden aldı onunkine baktım normal eski olumsuz yorumlara bakıyorum ürün aynı hata kusurlardan iade edilmiş anlamıyorum tekrar tekrar gönderiyorsunuz zamanımızı çalıyorsunuz ürün değişim talep ettim umarım gönderilen düzgün olur kuzenim kullandığı biliyorum normalde ürün güzel yüzden 4 i̇ldiz verdim sati'ciye 1 i̇ldiz verdim gelen keşke hatasız gelseydi,1.0
gayet güzel tam tavuk buz çözülme yaptırdım 25 dakikada çözdü,0.0
ürün çok şık durdu mutfakta performansı yeterli eksileri 1. olarak ayağında bu sorun sürekli sendeliyor düz zeminde düz durmuyor 2. olarak içini göremiyorsunuz büyük bu sorun görseniz yapacaksınız,5.0
ürün çok başarılı tek kusuru camının fazla koyu olması içerideki malzemeyi görmeyi zorlaştırıyor dışında muadillerine göre fiyatı uygun,3.0
ürün güzel yalnız kısa yoldan standart kullanım imkanı sunmalıydı çok kompleks panosu,4.0
ürün gayet güzel şık duruyor tek sorunu i̇ngilizce olması buz cozdurmede biraz problem ısıtma işinde sikişti yok,0.0
ahım şahım malzeme kalitesi yok iş görüyor,-2.0
aldıktan dikkat ettim an olsa buharda pişirme özelliği olan modelini alırdım buz çözme özelliğini denedim çözmesi uzun zaman aldı isıtma özelliği gayet güzel ayaklarından boşlukta duruyor kişi söylemiş,5.0
kullanışlı göze hitap eden ürün,2.0
çok güzel kullanışlı şık ürün yıldır kullanıyorum,5.0
kargo hızlı paketleme gayet iyi idi çok şık kullanımı zor teşekkür ederim,7.0
tavsiye ederim,1.0
kur yükseldi arşa çıktı gün ucuzlamıyor yüzden ihtiyacınız varsa bugün den alın kesin karlı çıkarsınız i̇htiyaca cevap verme konusunda işe yarar çok kısıtlı işlevi olan ürüne para vermekte ülkemize özel olabilir hallere düşürenler utansın,-3.0
tuşlarının basılması zor sanki kısa sürede bozulacakmış hissiyatı yaratıyor saati elektrik kesilince saat sıfırlanıyor memory'u fonksiyonu çok güzel elektrik kesilince siliniyor çalıştırma 6-7 kere tuşlara basmak gerekiyor normal kullanımda biraz iyisine yönelebilinir,1.0
urun gayet güzel tavsiye ederim benimkinin kapari sol alt taraf hafiften sikik sorun etmedim,-2.0
üst sacı yamuk geldi iade etmeyeceğim kullanış olarak sorunu yok üst sacı yamuk geliyor haberiniz olsun,1.0
ürün fiyatına göre çok iyi 1 aydır kullanıyorum,2.0
ürün gayet güzel 3 günde elime ulaştı biraz dijital olduğu orta yaş üstüne çok kullanımı kolay olmayabilir dijital saati prizden çıkarıldığında resetliyor durum tasarruf tedbirlerini engelliyor elektrik kablosu biraz kısa olduğu uzatma kablosu ihtiyacı gerekebilir dışında ısıtması performansı paketlenmesi dizaynı gayet güzel umarım ömrü uzun sağlıklı olur,10.0
nakliye şirketini değiştirmenizi tavsiye ederim,0.0
ayaklardan kutu yok olarak çıktı dengesizlik oluyor ufacık pir parça,-4.0
ürün çok güzel ısıtıyor özellikleri iyi kargo olarak sıkıntılar fotoğraf tam belli olmasa ezilme,9.0
urunun sağ üst centiginde gocuk,1.0
ürün sorunsuz teslim edildi genel olarak başarılı ürün sadece tuş takımının tepkiselliği zayıf ürünün genel malzeme kalitesi çok iyi iş görüyor içinin seramik kaplama olması büyük pişirme alanı modern tasarımı göz önüne alındığında fiyatına göre iyi diyebilirim,5.0
ürün güzel dışındaki plastik kaplamalar ilk haftalarda kalkmaya başladı,5.0
üstü yamuk geldi,-2.0
ürünü 5 ay kullanışta yorum yapmak istedim adaletli olması için i̇şyerinde 2 farklı giriş marka mikrodalga kullanıyorum iyisi olsun alayım dedim giriş seviyeler çok memnun etti full ayarlarda bence yeterli değil harcadığı elektirige göre,6.0
derecesi içerisini göremiyorsunuz dışında kullanışlı ürün iç haznesi 2 kişi gayet yeterli geniş ailelerin rahatlıkla kullanabileceği mikrodalga,1.0
aydınlatıcı tanıtım yapılmalı çok gösterge ayrıntılı açıklama yok,3.0
görseldekinden farklı ürün geldi g83x beğendiğimiz iade etmedik,1.0
10 mayıs 2023 2.299 tl'ye satın aldım 1 hafta rakam 1.000 il arttı şaka ürün dokunmatik bilginiz olsun bence tezgah üstü biraz büyük yemeği ısıtmak 30 en 60 en yeterli kesinlikle 90 en tutmanız lazım,2.0
ürününde c bu sıkıntı olmadı,-3.0
umduğum ayaklarında problem,-1.0
isıtma işleminde süre fırının üstü biraz ısınıyor servis normal dedi teşekkürler,-3.0
sağ kenarındaki saç içeri doğru yamulmuştu bide fırının üst tarafında taş izi çukur anlamadım kargodan olabileceğini zannetmiyorum kenarı üstü koruma köpüğü bence fiyatının bayilere göre olmasının sebebi aldığıma pişman oldum,3.0
güzel pratik samsung kalitesi kıvamında,0.0
i̇yi iyi maşallah aldık kullanıyoruz,0.0
dış sacı çok zayıf geldiğinde tarafı ezikti göçüklüğü düzelttim iz kaldı i̇ade vs ugrasamadım acil lazımdı fonksiyonlar iyi,-2.0
ürünü kullandım çok beğendiğim alıyorum düşük puanın sebebi kargo ilgili ayrı puan bölümünün olmaması ilgili kargo firmasının teslim alınmak bıraktığı lokasyondan ürün dikey pozisyonda beklemekteydi ağır elektronik ürünler nöral pozisyonda beklemeli kutunun üzerinde sokak kedisi uyuyordu normalde ikinci sebep çok umurumda olmazdı ürün kutusu herhangi paketlemeye sahip olmadığı el girebilecek tutma yerlerinden türlü tüy çamur girmiş olabilir düşüncesi soğutmaya yetti i̇ade etmeye tenezzül etsem yanlışlıkla kestirdiğim şirket faturasından süreç gözümde büyüdü uğraşmadım 2 aydır yazdığım ikinci sebepten hala ürünü kullanmaya başlamış değilim,-3.0
urun hakkımda birşey diyemem goruldugu kullanamadan iade,-1.0
tuşlar dokunmatik baskı uygulamadan tuşlar algılamıyor ürünü türkiye'de satan üstelik büyük marka olan samsung fırının üzerinde yazılarını türkçe'ye çevirme zahmetinde bulunmamıştır,2.0
üründe üst tarafında 2 noktada çökme oluşmuş taşıma kaynaklı olabilir,1.0
kolisi yırtık üzerinde göçük vardı nedenle iade talebinde bulundum kargodan kaynaklı hata olabilir ürün genel olarak güzel çok beğendim üzerindeki göçük nedeniyle yenisiyle değişim talep ettim ellerinde varsa gönderirler iade alırlar,-3.0
2 yılı yeni geçti 1 kere 2 ay bozuldu garantideyken yaptırdık aynı sorun parça garantisi varsa ücretsiz yapacaklarmış sürekli sigortası atıyor çok yorum gördüm şekilde samsun modelin kronik sıkıntısı olduğunu kabul etmiyor tuşlara basmak çok zor arada kapak açma düğmesi çok dandik 2 günde bozuluyor içine göçüyor,4.0
dokunmatik ekran olduğu i̇çin sert bassanız algılamadığı zamanlar oluyor biraz hayal kırıklığı oldu mikrodalga içindeki programa göre ısıtma yaptığımızda gereğinden fazla ısıtıyor kendim program yaptığımda kaydettiğimde seçince program algılamıyor seçemiyorum,2.0
cihaz genel olarak iyi kapak şekilde açık geldi tekrar gönderirsem aynı geleceği uğraşmadım,3.0
03 mart 2022 satın aldığım ürün kullanım aşamasında sürekli kısa devre yapıyor,5.0
kapağı yamuk geldi ekranda çizik vardı malzeme kalitesi pek hoşuma gitmedi önermiyorum,-1.0
ürün özelliklerinde 1150 o yazıyor ürün sadece 800 we hızlı ısıtmıyor bence yanıltıcı olarak yazılmış Hepsiburada'nın yanıltıcı tanımlar kuralı olsaydı iyi olurdu,1.0
ayaklardan kısa üzeri yamuk olarak geldi dokunmatik hassasiyeti biraz iyi olabilirdi çalışmasında problem yok sorun etsen edilir küçük çocuk olduğu iade prosedürü uğraşmadık kullanıyoruz,-7.0
maalesef baskı kalitesi çok iyi inkjet kullanıyorduk siyah renk gayet belirgin parlaktı yazıcıyı öneriler üzerine aldık siyah renk soluk çıkıyor,0.0
kapağı açma tuşu kalitesiz bastığınızda açmıyor,-2.0
kapari kirik geldiği için iade ettim,-4.0
üstü yamuk içe çökük çıktı yeni açtım paketi iade etmeyi düşünüyorum,-4.0
çok beğenerek satıcı puanı yüksek aldığım ürün kusurlu geldi maalesef i̇ade talebi oluşturdum kargo kutusu hasarsız olduğu halde mikrodalga fırın üstten çökme alttan içine girmiş ayağının plastik parçası yok temas eden olsa yamuk olduğundan diz durmuyor yazık birsürğ hasarlı ürünü kutuya koyarsınız kontrol etmeden gönderirsiniz olacak iş 0 hasarsız sağlam ürünle değişim istiyorum çok hızlı şekilde para iadesi ha geçen zamanda zarar etmiş olacağım çok yazık,2.0
ürünün kutusunu yeni açtım kapak kısmında açıklıklar yamuklar mevcut ürünü iade etmek istiyorum resmen defolu ürün gönderilmiş mikrodalga çalıştırıldığında kapağın yanlarından içi görünüyor ışıklar görünüyor,1.0
works'a satıcısı darbeli hasarlı teşhir ürününü koli bandı sarıp sarmalamış göndermiş satıcıyı aradığımda kontrol ediliyor darbe varsa iade edebilirsiniz diyor satıcıdan son alışverişim oldu,-2.0
urun hasarlı dikti urunu gönderenlerin kabahati yok kolide sorun yoktu annem kargoyu teslim aliye kargocuya ezik ismi gosteriyo kargocu modeli böyle deyip geri almiyo katip gidiyor aras kargo anladık yong'unsunuz biraz özen,-5.0
yazıklar olsun başkasının kırılmış yamulmuş kusurlu malını göndermişsiniz kesinlikle darfur'sa dan alışveriş yapmayın direk iade telefonumda açmıyorlar meşgule atıyorlar Hepsiburada izin verirsiniz,-1.0
ürünüm hatalı geldi beklemiyordum çeyize koyacaktım,-1.0
ayni ürünü gönderiyorlar galiba kusurlu urun,1.0
ürün defolu geldi iade süreci başlattım satıcıdan almanızı kesinlikle tavsiye etmiyorum çok büyük ihtimal ellerinde ezilmiş ürünü kabul edene satmaya devam edecekler benzer şikayetleri olan yorumlar okumuştum denk gelmez dedim geldi çalıştırmadım performansını bilemem gördüğüm kadarıyla tuşları kullanışlı sağlamını bulup alacak olanların aklında bulunsun,4.0
ürün çaycı gönderilmiş,1.0
ürünü 12 mayısta aldım 15 temmuzda kurdum arızalı çıktı düğmesi tutukluk yapıyor zaman çalışmıyor şimdiye kere düzgün çalıştı servisle uğraşacağım tavsiye etmiyorum,2.0
normalde olumsuz yorum yapmayı sevmem yorumda yapmam söyle örnek vereyim koltuk altında kıl olmamasına rağmen tamamen temizlemiyor defalarca üstünden gelmeme satıcıya sordum normal dedi yüzden yazdım normal parayı haketmiyor maalesef,-5.0
arkadaşlar bu bölgeden 30 kez geçmeniz lazım almıyor bırakıyor herseferinde 90 il ilk ürün ederi 500 il ye yazık aldım pişman oldum çöp,-5.0
ürün kadar kötüki yorumlara aldandım keşke anmadaydım 1 saat uğrastiriyor 10 defa üzerinden gelmeme rağmen gine'de tam almıyor beklentimin çok çok altında çok oldu makine resmen,7.0
memnun kalmadım i̇yi incelemeden almışım çok düşük performanslı aynı bölgeyi üst üste traş etmem gerekmesi nedeniyle özellikle koltuk altlarında tahrişe oluyor pilli olmasına şarjlı işlevsel bildik markalara göre pahalı olduğunu fark ettim,10.0
ürün kullanışsız düzgün şekilde tüy almıyor defalarca uğraşmak gerekiyor dümdüz jilet kullanın iyi,4.0
benim kullanmayı bilmiorm anlamadım kıl aldığı yok iade edi'ce,-1.0
boşu boşuna almayın tüyleri alma konusunda başarılı kullanımdan çöp,-1.0
çok güçsüz keskin tıraş olmak çok fazla çaba sarfetmelisiniz tam hayal kırıklığı kişisel bakım ürünlerinin iadesi olsa hemen iade ederdim,4.0
iyi günler dilerim kullandığım eskiyen makina ın aldım philips kalitesi,1.0
kadın olarak ürünü satın aldım sadece kolumda denedim sonuç çok güzel kıl kökü gözükmüyor ürün paketi hasar görse ürün sağlam şekilde elime ulaştı,5.0
beyler şiddetle tavsiye ediyorum sinekkaydı olmasa sıfıra çok yakın alıyor jilet kullanımı sonrasındaki sertlik olmuyor eğer vücudun pürüzlü yerlerini gerdirerek kullanırsanız bölgede kapma yapmadan güvenle kullanabilirsiniz tereddütteyseniz düşünmeden almanızı tavsiye ederim tam fiyat performans ürünü kullanırken arada durdurup üfleyin boşta çalıştırın içindekiler dökülsün zaman çok verim alırsınız jilet kullanımından biraz uzun tüy dökücü kullanımından kısa sürüyor ikisinin yaptığı tahrişten kurtulmuş oluyorsunuz hassas ciltliyseniz kesinlilikle jiletten tüy dökücüden çok çok iyi ürün i̇yi almışım diyip yorumladığım nadir ürünlerden,11.0
ürünü iyice test ettim öncelikle sert kıllarda tüylere göre iyi ayrıca çok uzun kıllarda verimsiz sürekli tıkanıyor kısa kıllarda çok seri hızlı alıyor yüzdendir günlük haftalık kullanımlarda çok iyi iş görecektir i̇lk tıraşta başka makine kısaltıp kullanmak verimli olabilir özellikle özel bölgelerde sıkıştırma kesme kanatma ısırma konularda çekinceniz olmasın yapmadı ürünü ıslak kullanmayı denedim vasat islak kullanımda neredeyse alamıyor beceremedim bilmiyorum ıslak kullanmayacağım ürünün kutusundan büyük başlık güvenlik ipi çıkmadı tek başlık üstünde başlık özel bölgeler güvenli şekilde alınabiliyor pil çalışması yandan avantaj acil durumlarda marketten alacağınız pil kullanabilirsiniz yanında sürekli kullanım şarjlı pil kullanabilirsiniz,7.0
oğluma hediye almıştım çok memnun kaldı tavsiye ederim,4.0
merhaba ürün satın aldık yannis'lik olmuş yanis ürün oyuncu mouse yollanmisti sati'ciyle iletişim kurunca sağolsunlar çok güzel telafi ettiler mouse deprem bölgesinde basarili güzel cocugumuza hediye edildi sahici firma adına bizde urununuz hemen kargolanıp elimize ulastirildi boyle is ahlakına sahip vicdani beyefendiyle tanisdigimiz için mutlu olduk çok tesekkur ederiz mağdur etmeyip elinden gelen bunun desteği saglayip yardimci olduğu için,10.0
çok güzel çok beğendim,3.0
erkekler yorumumu okuyabilir kadınlar kılların kayı'lığından farklılık gösterebilir arkadaşlar öncelikle ağda hariç tüysüz yapan tek yöntem epilatör onunda acısına dayanabilen gitsin ağda yapsın çabuk bitiyor en azından makinenin bacaklarda göğüslerde kullanımında koruma bölümünü çıkartın çok iyi alıyor özel bölgelerde bırakın kötü alsın önemli :) futbol hakemi olarak yazıyorum bizde görüntüye çok önem verilir ağda yapmaktan bıkmış olarak yazıyorum nokta nokta bırakıyor bacağınıza eğilip dikkatlice bakmadığı sürece göremez tahmin ediyorum kolay yolla bacak kaslarım görünsün istiyorsanız yada yazın terliyorsanız mutlaka alın derim özellikle futbol fitness ve i̇le uğraşan arkadaşlara tavsiyemdir,14.0
haftalık deneyimimden yazıyorum yorumu öncelikle beklenmedik şekilde hızlıca ulaştı konu teşekkür ederim satıcıya ürünü çekinmeden almanızı tavsiye ederim çok kısa sıfıra yakın kesiyor başlığı kolayca çıkıp temizlenebiliyor,1.0
makine güzel i̇çinden pil çıkıyor suda calismasi gayet güzel kullandıktan bu kurulayın derim garantisi 2 yıl premium 2 günde geldi,4.0
